Application_order,Daytime_evening_attendance,Previous_qualification_grade,Admission_grade,Displaced,Debtor,Tuition_fees_up_to_date,Gender,Scholarship_holder,Curricular_units_1st_sem_credited,Curricular_units_1st_sem_enrolled,Curricular_units_1st_sem_approved,Curricular_units_1st_sem_grade,Curricular_units_2nd_sem_credited,Curricular_units_2nd_sem_enrolled,Curricular_units_2nd_sem_approved,Curricular_units_2nd_sem_grade,Status
1,1,136.0,152.5,1,0,1,0,0,0,0,0,0.0,0,0,0,0.0,0
1,1,150.0,138.1,1,0,1,0,0,0,6,6,14.0,0,6,5,15.0,0
1,0,133.1,127.7,0,0,1,0,0,0,5,4,12.5,0,5,4,11.0,0
1,1,128.0,124.5,1,0,1,1,0,0,5,3,10.666666666666666,0,5,2,14.0,1
1,1,117.0,109.3,0,0,1,1,0,0,6,4,12.25,0,6,3,12.666666666666666,1
1,1,124.0,121.2,1,0,1,1,0,0,0,0,0.0,0,0,0,0.0,1
1,1,131.0,123.3,0,0,1,1,0,0,5,5,11.8,0,5,4,12.4,0
1,1,131.0,135.9,0,0,1,1,0,0,5,2,14.0,0,5,3,11.0,1
4,1,117.0,117.0,1,0,1,1,0,0,5,4,10.75,0,5,4,12.25,0
1,0,130.0,130.0,0,0,1,0,0,2,6,4,12.25,3,7,7,12.0,0
1,1,140.0,140.0,0,1,0,0,0,2,6,4,12.5,1,6,2,11.5,1
1,1,100.0,130.0,0,0,1,1,1,0,8,1,10.0,0,8,1,10.0,1
1,1,130.0,130.0,1,0,1,0,1,0,6,4,12.0,0,6,4,10.75,0
1,0,140.0,172.0,0,0,1,1,0,5,11,9,12.333333333333334,8,11,9,11.0,0
5,1,130.0,118.1,1,0,1,1,0,0,7,6,12.035714285714286,0,8,7,13.75,0
4,1,122.0,116.1,1,0,1,1,0,0,6,5,12.2,0,6,2,12.0,1
1,1,120.0,120.0,1,0,1,1,0,4,9,7,11.285714285714286,2,8,4,12.25,0
2,1,152.0,134.2,1,0,1,1,0,0,6,5,11.8,0,6,4,12.0,0
1,1,150.0,150.0,0,0,1,1,0,0,5,0,0.0,0,5,2,10.5,1
1,1,150.0,143.4,0,0,0,1,1,0,5,5,14.2,0,5,5,14.2,0
1,1,145.0,143.6,0,1,1,1,0,5,12,10,12.7,4,11,10,12.272727272727272,0
1,1,170.0,170.0,0,0,0,1,0,2,8,8,15.125,1,6,6,13.666666666666666,1
1,1,116.0,115.2,0,1,1,1,0,2,7,3,12.0,3,8,3,10.333333333333334,1
3,1,134.0,121.4,1,0,1,0,1,0,6,4,14.25,0,6,5,12.0,0
1,1,133.1,134.8,0,0,1,0,0,0,5,2,10.5,0,5,4,10.0,1
1,1,140.0,140.0,1,0,1,1,0,0,6,5,11.666666666666666,0,6,4,12.0,0
6,1,108.0,112.2,1,0,1,1,0,0,6,5,10.8,0,6,3,10.0,1
1,1,133.1,139.0,0,0,1,1,0,0,6,5,12.8,0,6,5,12.25,0
3,1,122.0,116.1,1,1,1,1,0,0,5,4,11.0,0,5,2,12.0,1
1,1,123.0,110.0,0,0,1,1,0,0,5,3,11.0,0,5,4,11.5,1
1,1,136.0,118.4,1,0,1,0,0,0,7,4,13.125,0,7,6,12.333333333333334,0
3,1,117.0,111.1,0,0,1,1,1,0,5,5,11.8,0,5,3,11.5,0
5,1,131.0,126.8,0,0,0,1,1,0,5,5,12.2,0,5,4,12.0,1
1,1,133.1,140.0,0,1,1,1,0,0,6,6,14.88888888888889,0,6,6,13.727272727272728,0
1,1,130.0,130.0,1,0,0,0,0,0,6,5,13.0,0,6,3,11.666666666666666,1
3,1,122.0,114.8,1,0,1,0,1,0,7,4,12.65,0,7,5,11.1,0
1,1,162.0,138.6,1,0,1,0,0,0,5,1,11.0,0,5,0,0.0,1
1,1,125.0,118.4,1,0,1,0,0,0,5,3,11.333333333333334,0,5,2,10.5,1
1,1,128.0,122.1,0,0,1,0,1,0,5,4,11.571428571428571,0,5,5,12.0,0
1,1,133.1,109.0,1,0,1,0,0,0,7,5,12.16,0,7,5,12.16,0
2,1,128.0,121.0,1,1,1,1,0,0,5,5,13.2,0,5,5,11.4,0
3,1,135.0,122.1,0,0,1,1,0,0,6,3,12.5,0,6,4,11.0,1
1,0,130.0,130.0,0,0,1,1,0,2,2,2,12.5,0,5,2,12.5,1
1,1,110.0,125.9,0,0,1,1,0,0,5,0,0.0,0,5,1,11.0,1
1,1,160.0,160.0,0,1,1,1,0,3,7,5,14.333333333333334,1,6,6,14.636363636363637,0
1,1,133.1,115.2,0,0,1,0,0,0,7,4,11.75,0,7,3,11.725,1
1,1,147.0,145.3,1,0,1,0,0,0,0,0,0.0,0,0,0,0.0,0
1,1,124.0,132.1,1,0,1,0,0,0,6,2,10.5,0,6,3,11.0,1
1,1,105.0,102.6,0,0,1,0,0,0,6,4,12.0,0,6,2,11.5,1
1,1,112.0,106.1,1,0,1,0,0,0,6,5,12.333333333333334,0,6,5,11.0,0
1,1,151.0,100.0,0,1,1,0,0,0,6,5,12.2,0,6,5,14.6,0
1,1,140.0,140.0,1,0,1,0,0,2,6,5,14.2,0,6,2,13.5,1
1,1,142.0,132.6,0,0,1,0,0,0,6,5,12.8,0,6,3,10.0,1
1,1,123.0,124.8,0,0,0,0,1,0,6,5,11.8,0,6,5,13.0,0
4,1,140.0,133.8,1,0,1,0,0,0,8,5,12.46,0,8,5,12.46,0
4,1,125.0,122.6,1,0,1,0,0,0,6,5,11.833333333333334,0,6,2,11.5,1
1,1,130.0,130.0,1,1,0,0,0,7,9,8,13.125,4,9,6,13.0,1
1,1,128.0,125.8,0,0,1,0,1,0,8,0,0.0,0,8,0,0.0,1
3,1,135.0,121.0,1,0,1,0,0,0,5,3,12.333333333333334,0,5,5,11.6,0
1,1,146.0,128.2,0,1,1,0,0,0,6,4,13.25,0,6,3,10.666666666666666,1
1,1,122.0,112.6,0,1,1,0,0,5,11,8,12.625,4,10,3,11.0,1
4,1,118.0,110.0,1,0,1,0,0,0,7,4,12.85,0,7,7,12.62142857142857,0
1,1,140.0,140.0,0,0,1,0,0,0,6,6,14.285714285714286,0,6,3,13.0,0
1,0,140.0,130.0,0,0,1,0,0,0,5,0,0.0,0,5,0,0.0,1
5,1,120.0,112.0,1,0,1,0,0,0,6,4,11.25,0,6,5,12.2,0
1,0,120.0,119.5,0,1,1,0,0,2,6,6,11.333333333333334,0,6,4,11.75,0
1,1,100.0,101.8,1,0,1,0,0,0,6,5,11.6,0,6,5,13.0,0
1,0,120.0,170.0,0,0,1,0,0,0,5,2,11.5,0,5,4,11.75,1
2,1,127.0,133.5,1,0,1,1,0,0,0,0,0.0,0,0,0,0.0,1
1,1,100.0,153.0,0,0,1,1,0,3,6,3,14.5,4,7,4,14.375,1
6,1,138.0,123.0,1,0,1,0,0,0,7,5,13.44,0,7,6,13.066666666666668,0
1,1,150.0,150.0,0,0,1,0,0,2,6,6,13.0,1,6,2,12.0,1
4,1,123.0,123.7,1,0,1,0,0,0,6,5,12.666666666666666,0,6,5,11.0,0
3,1,133.0,119.7,1,0,1,0,0,0,5,5,12.2,0,5,3,11.333333333333334,1
1,1,133.1,117.0,0,0,1,0,0,0,6,5,11.8,0,6,5,11.833333333333334,0
1,1,127.0,121.1,0,0,1,0,1,0,7,5,12.16,0,7,2,13.4,1
1,1,145.0,146.1,1,0,1,0,0,0,6,1,15.0,0,6,4,12.5,1
1,1,138.0,126.8,1,0,1,0,0,0,5,2,11.5,0,5,3,11.8,1
3,1,150.0,150.0,1,0,1,0,0,0,5,1,13.0,0,5,3,15.333333333333334,1
1,1,133.0,134.8,1,0,1,0,0,0,0,0,0.0,0,0,0,0.0,0
1,1,125.0,126.8,0,0,1,0,0,0,6,6,12.0,0,6,4,12.75,0
5,1,137.0,131.1,1,0,1,0,0,0,7,7,12.385714285714286,0,8,7,12.728571428571428,0
1,1,143.0,131.8,1,1,0,0,0,0,6,5,12.4,0,6,5,14.166666666666666,0
1,1,130.0,130.0,1,0,1,0,0,1,6,3,11.75,1,6,5,12.333333333333334,0
2,1,137.0,143.3,1,0,1,0,0,0,0,0,0.0,0,0,0,0.0,0
2,1,133.0,136.2,1,0,1,0,0,0,6,1,11.5,0,6,2,10.5,1
1,1,124.0,126.8,0,0,1,0,1,1,6,6,12.0,0,6,5,11.142857142857142,0
1,1,144.0,129.3,1,0,1,1,1,0,0,0,0.0,0,0,0,0.0,0
1,1,142.0,127.3,0,0,1,1,0,0,5,3,11.0,0,5,3,11.0,1
2,1,133.1,98.0,1,0,1,1,1,0,6,4,12.0,0,6,6,12.285714285714286,0
2,1,130.0,122.0,1,0,1,1,0,0,5,2,10.5,0,5,4,12.25,1
1,1,117.0,112.5,1,0,1,1,0,3,6,3,11.666666666666666,1,6,4,10.333333333333334,1
1,1,180.0,180.0,0,0,1,1,1,3,7,6,14.142857142857142,1,6,6,14.125,0
1,1,130.0,130.8,0,0,1,1,0,0,5,0,0.0,0,5,3,13.333333333333334,1
2,1,133.1,109.0,1,0,1,1,1,0,5,3,12.333333333333334,0,5,3,10.571428571428571,1
1,1,126.0,130.2,0,0,1,1,0,0,5,5,10.2,0,5,3,12.0,1
2,1,133.0,130.2,0,0,1,1,0,0,6,5,12.6,6,10,8,11.0,0
1,1,146.0,100.0,0,0,1,1,0,0,5,4,12.25,0,5,3,11.666666666666666,1
2,1,118.0,121.2,0,0,1,1,1,0,6,3,10.666666666666666,0,6,4,12.0,1
1,1,123.0,117.8,0,0,1,1,0,0,6,4,12.75,0,6,2,13.0,1
1,1,130.0,110.0,0,0,1,1,0,0,6,6,11.333333333333334,0,6,3,11.333333333333334,1
1,1,133.1,138.3,1,1,0,1,0,0,6,0,0.0,0,6,0,0.0,1
1,0,130.0,127.8,0,0,1,1,0,0,5,4,10.75,0,5,3,11.333333333333334,1
1,1,128.0,100.0,0,0,1,1,0,0,5,5,12.0,0,5,2,10.5,1
1,1,128.0,124.7,0,0,1,1,1,0,7,6,12.528571428571428,0,7,6,12.416666666666666,0
2,1,136.0,124.1,0,0,1,1,1,0,8,0,0.0,0,8,0,0.0,1
1,1,130.0,130.0,0,0,1,1,0,1,7,3,10.666666666666666,0,6,2,11.5,1
2,1,122.0,116.1,0,0,1,1,1,0,6,6,13.125,0,6,6,12.714285714285714,0
1,1,110.0,114.3,1,0,1,1,0,0,6,5,12.4,0,6,5,11.8,0
1,1,106.0,104.6,0,0,0,1,0,0,6,5,14.0,0,6,4,14.8,1
1,1,132.0,136.6,1,0,1,1,0,0,6,5,11.4,0,6,3,11.0,1
1,1,140.0,140.0,0,0,1,1,0,0,6,4,11.75,0,6,4,10.5,1
1,1,140.0,138.3,0,0,1,1,0,1,6,6,13.428571428571429,0,6,4,11.5,0
1,1,136.0,117.5,0,0,1,1,0,2,5,4,11.8,0,5,2,11.5,1
1,1,140.0,140.0,0,0,1,1,0,3,7,3,14.0,1,6,1,14.0,1
1,1,131.0,125.1,0,0,1,1,0,0,6,6,12.333333333333334,0,6,5,10.8,0
1,1,130.0,118.8,0,1,1,1,1,0,5,5,10.666666666666666,0,5,2,11.0,1
5,1,136.0,125.2,1,0,1,1,0,0,5,5,11.833333333333334,0,5,5,14.714285714285714,0
3,1,110.0,107.6,1,0,1,1,1,0,6,6,11.666666666666666,0,6,6,12.166666666666666,0
1,1,160.0,100.0,0,0,1,1,0,1,6,5,16.0,0,6,4,16.5,0
1,1,110.0,126.0,1,0,1,1,0,0,7,7,14.085714285714284,0,7,7,14.085714285714284,0
1,1,129.0,121.6,1,0,1,1,0,0,5,0,0.0,0,5,1,10.0,1
1,1,122.0,114.7,0,0,1,1,0,0,5,5,15.8,0,5,5,13.714285714285714,0
4,1,139.0,133.1,1,0,1,1,0,0,5,4,12.5,0,5,3,14.666666666666666,1
1,1,132.0,120.5,0,0,1,1,0,0,6,4,12.5,0,6,4,13.25,1
1,1,139.0,110.3,0,1,1,1,0,0,5,1,10.0,0,5,1,11.0,1
1,1,140.0,140.0,1,0,1,1,0,0,5,0,0.0,0,5,2,11.666666666666666,1
1,1,144.0,132.8,0,0,1,1,1,0,6,4,12.0,0,6,4,12.5,0
1,1,131.0,127.2,1,1,1,1,0,13,17,13,12.153846153846152,10,17,11,11.909090909090908,0
1,1,140.0,133.4,1,0,0,1,0,0,6,6,16.5,0,6,5,13.8,0
1,1,140.0,140.0,0,0,1,1,0,0,6,6,11.285714285714286,0,6,5,11.77777777777778,0
3,1,125.0,117.0,1,0,1,1,0,0,0,0,0.0,0,0,0,0.0,0
2,1,117.0,110.7,1,0,1,1,0,0,6,5,14.0,0,6,6,12.0,0
1,1,150.0,160.0,1,0,1,1,0,0,5,4,13.75,0,5,3,12.0,1
1,1,130.0,130.0,0,1,1,1,0,7,12,10,11.8,5,12,9,11.444444444444445,0
1,1,127.0,115.8,0,0,1,1,0,0,5,4,11.5,0,5,0,0.0,1
5,1,125.0,126.1,1,0,1,1,0,0,6,5,13.4,0,6,3,10.666666666666666,1
1,1,135.0,126.3,0,0,1,1,0,0,5,2,13.5,0,5,3,12.333333333333334,1
1,1,128.0,124.2,1,0,1,1,0,0,6,3,11.333333333333334,0,6,3,12.333333333333334,1
2,1,135.0,136.1,1,0,1,1,0,0,6,5,11.4,0,6,5,12.4,0
2,0,150.0,120.0,0,0,1,0,0,0,5,3,10.666666666666666,1,5,4,12.5,1
1,1,133.1,129.8,0,0,1,1,0,0,7,7,13.571428571428571,0,6,5,13.4,0
4,1,135.0,126.6,1,0,1,1,0,0,5,4,12.0,0,5,3,13.0,1
1,1,160.0,120.0,0,0,1,1,0,0,5,0,0.0,0,5,3,11.666666666666666,1
1,0,100.0,108.3,0,0,1,1,0,0,6,5,11.4,1,6,3,11.0,1
1,1,120.0,100.0,0,0,1,1,0,0,7,6,11.333333333333334,0,7,4,12.6,0
1,1,130.0,118.1,0,1,0,1,0,0,0,0,0.0,0,0,0,0.0,1
1,1,130.0,130.0,0,0,1,1,0,6,12,12,15.083333333333334,4,11,11,13.083333333333334,0
1,1,166.0,146.4,0,0,1,1,0,0,5,3,10.0,0,5,1,13.0,1
1,1,146.0,148.5,1,0,1,1,0,0,5,4,10.0,0,5,1,16.0,1
1,1,140.0,140.0,0,0,1,1,1,0,6,5,13.833333333333334,0,6,6,12.3,0
1,1,150.0,150.0,1,0,1,1,0,1,6,5,11.6,1,6,2,11.0,1
1,1,160.0,140.8,1,0,1,1,0,0,6,6,12.666666666666666,0,6,5,12.2,0
1,1,120.0,120.0,1,0,1,1,0,0,0,0,0.0,0,0,0,0.0,1
6,1,133.0,123.2,1,0,1,1,0,0,5,3,12.666666666666666,0,5,2,12.5,1
2,1,124.0,127.9,1,0,1,1,0,0,6,3,13.666666666666666,0,6,4,10.25,1
2,1,128.0,120.3,0,0,1,1,0,0,5,5,10.8,0,5,2,13.5,1
1,1,190.0,190.0,1,0,1,0,0,0,7,4,11.575,0,7,5,12.419999999999998,0
4,1,122.0,121.0,1,0,1,1,0,0,5,4,14.25,0,5,1,10.0,1
1,1,138.0,126.3,1,0,1,0,1,0,6,6,12.833333333333334,0,6,6,13.0,0
2,1,141.0,130.2,1,0,1,0,0,0,6,5,11.4,0,6,4,10.75,1
1,1,100.0,100.0,0,0,1,0,0,0,5,5,14.857142857142858,0,5,5,15.142857142857142,0
1,1,140.0,140.0,0,0,1,0,0,0,6,3,11.666666666666666,0,6,4,11.5,1
3,1,145.0,153.1,1,0,1,0,1,0,6,6,12.5,0,6,6,14.333333333333334,0
4,1,134.0,124.9,1,1,1,1,0,0,5,3,10.666666666666666,0,5,3,11.333333333333334,1
1,1,163.0,150.8,1,0,1,1,0,0,5,4,10.5,0,5,2,10.5,1
2,1,165.0,163.6,1,0,1,0,0,0,0,0,0.0,0,0,0,0.0,0
1,1,142.0,115.0,0,0,1,0,0,0,5,5,11.5,0,5,2,10.666666666666666,1
1,1,133.0,126.0,0,0,1,0,0,0,6,1,12.0,0,5,0,0.0,1
1,0,140.0,105.0,0,0,1,0,0,0,6,3,10.666666666666666,0,6,5,11.2,1
1,1,133.1,139.4,0,1,1,0,0,0,5,5,11.6,0,5,5,12.2,0
1,0,150.0,138.5,0,0,1,0,0,0,5,4,12.0,0,5,4,11.25,0
2,1,115.0,108.7,1,0,1,0,0,0,5,3,12.0,0,5,3,12.666666666666666,1
4,1,133.1,106.0,1,0,1,0,0,0,5,2,10.5,0,5,1,11.0,1
4,1,134.0,127.4,1,0,1,0,0,0,6,5,12.2,0,6,5,12.2,0
1,1,133.1,95.0,1,1,0,0,0,0,7,6,11.5,0,7,6,13.166666666666666,1
1,1,115.0,115.0,1,0,1,0,0,0,5,2,10.0,0,5,1,12.0,1
3,1,130.0,121.3,1,0,1,0,0,0,5,2,13.0,0,5,4,12.0,0
3,1,118.0,121.2,1,0,1,0,0,0,6,5,13.4,0,6,5,12.0,0
1,1,122.0,112.9,1,0,1,0,0,0,6,4,12.25,0,6,3,11.333333333333334,1
1,1,100.0,115.9,0,0,1,0,0,9,10,9,11.555555555555555,7,11,10,11.9,0
1,1,137.0,125.3,0,0,1,1,0,0,7,7,12.2,0,7,7,12.2,0
1,1,120.0,111.3,0,0,1,1,1,0,5,4,10.8,0,5,4,11.75,0
9,0,120.0,144.8,0,0,1,1,0,0,5,4,12.75,0,5,5,14.333333333333334,0
1,1,132.0,129.9,1,0,1,1,0,0,6,6,12.714285714285714,0,6,4,13.0,0
1,1,150.0,126.4,0,0,1,1,0,5,7,7,13.285714285714286,3,8,7,12.142857142857142,0
1,1,127.0,121.4,0,0,1,1,0,0,7,5,13.976666666666668,0,8,8,13.22222222222222,0
2,1,114.0,111.9,1,0,1,1,1,0,6,6,12.0,0,6,6,12.5,0
1,1,133.1,100.5,1,0,1,1,0,0,8,7,11.635714285714286,0,8,7,11.635714285714286,0
5,1,138.0,123.3,1,1,1,1,0,0,5,4,12.5,0,5,5,11.285714285714286,1
1,0,160.0,114.3,0,0,1,1,0,0,5,3,11.0,0,5,4,12.5,1
1,1,133.1,97.0,0,0,1,1,0,0,6,6,10.666666666666666,0,6,4,11.25,0
1,1,140.0,140.0,1,1,1,1,0,0,6,0,0.0,0,6,0,0.0,1
2,1,126.0,122.5,1,0,1,1,0,0,5,5,10.8,0,5,3,12.0,1
1,1,130.0,115.7,0,0,1,1,0,0,5,5,11.0,0,5,3,10.0,1
1,1,140.0,166.0,1,1,1,1,0,0,5,0,0.0,0,5,0,0.0,1
1,1,120.0,125.3,0,1,1,1,0,0,7,4,14.4,0,7,6,13.5,0
1,1,115.0,109.1,0,1,0,1,0,0,6,4,12.25,0,6,4,13.4,1
1,1,109.0,108.0,0,0,1,1,0,0,5,0,0.0,0,5,0,0.0,1
1,1,160.0,130.0,0,0,1,0,0,0,7,7,11.95,0,8,7,12.042857142857144,0
2,1,110.0,112.8,0,0,1,0,1,0,7,0,0.0,0,8,0,0.0,1
2,1,129.0,128.3,1,0,1,0,0,0,5,3,11.0,0,5,4,11.75,1
1,1,127.0,100.0,0,0,1,0,0,0,6,4,11.75,0,6,3,13.666666666666666,1
1,1,138.0,123.0,1,0,1,0,0,0,5,1,11.0,0,5,2,10.5,1
1,1,130.0,120.0,0,0,0,0,0,0,6,6,15.428571428571429,0,6,5,14.5,0
1,1,131.0,122.0,1,0,1,0,0,0,8,7,14.014285714285714,0,8,7,14.014285714285714,0
2,1,118.0,110.7,1,0,1,0,0,0,6,2,10.333333333333334,0,6,3,13.333333333333334,1
1,1,106.0,102.2,1,1,1,1,0,0,7,7,12.401428571428571,0,8,6,11.808333333333332,0
1,1,120.0,120.0,0,0,1,1,0,0,6,0,0.0,0,6,0,0.0,1
1,1,130.0,130.0,0,0,1,1,0,0,6,4,10.8,0,6,4,12.0,1
1,0,120.0,100.0,0,0,1,0,0,5,9,8,11.0,3,7,6,10.833333333333334,0
1,0,100.0,111.0,1,0,1,0,1,0,6,3,12.333333333333334,0,6,3,11.666666666666666,1
1,0,130.0,130.1,0,0,1,0,0,0,5,3,11.0,0,5,3,11.25,1
1,1,124.0,117.5,1,0,1,1,0,0,8,5,12.858,0,8,5,12.858,0
4,1,126.0,120.2,0,0,1,0,1,0,7,5,14.06,0,7,7,11.242857142857142,0
2,1,141.0,136.1,1,0,1,0,1,0,0,0,0.0,0,0,0,0.0,0
2,1,129.0,122.4,1,0,1,0,0,0,5,4,13.75,0,6,5,12.6,0
1,1,119.0,105.0,1,0,1,0,0,0,6,3,11.333333333333334,0,6,2,11.0,1
1,1,132.0,129.9,1,0,1,0,0,0,6,5,13.2,0,6,6,12.666666666666666,0
3,1,120.0,111.3,1,0,1,1,0,0,5,3,11.333333333333334,0,5,4,11.0,1
1,0,130.0,127.6,0,0,1,1,0,0,5,0,0.0,0,5,0,0.0,1
1,1,122.0,126.6,1,0,1,0,0,0,6,6,14.625,0,6,6,14.142857142857142,0
3,1,126.0,120.1,1,0,1,0,0,0,7,4,13.375,0,7,6,12.116666666666667,0
1,1,129.0,117.8,0,0,1,0,1,0,5,4,11.0,0,5,4,13.857142857142858,0
1,1,127.0,117.6,1,0,1,0,0,0,6,0,0.0,0,6,3,11.0,1
1,1,115.0,109.1,1,0,1,0,1,0,6,6,13.285714285714286,0,6,5,14.6,0
5,1,125.0,120.3,1,0,1,0,0,0,7,5,11.716666666666669,0,7,5,13.7,0
2,1,129.0,136.4,1,0,1,0,0,0,6,6,12.333333333333334,0,6,6,12.833333333333334,0
3,1,137.0,124.4,1,0,1,0,0,0,5,5,12.6,0,5,4,11.0,0
1,1,150.0,120.0,0,1,0,0,0,1,6,6,14.333333333333334,0,6,6,12.833333333333334,0
2,1,117.0,111.8,0,0,1,0,0,0,5,3,12.0,0,5,2,11.0,1
2,1,140.0,108.0,0,0,1,0,0,0,5,3,13.333333333333334,0,5,5,12.2,0
1,1,130.0,110.0,0,0,1,0,1,0,6,3,11.666666666666666,0,6,2,11.333333333333334,1
1,0,120.0,119.9,0,0,1,0,0,0,5,2,10.5,0,5,3,11.0,1
1,0,133.1,106.0,1,0,1,0,0,0,6,5,13.0,0,6,4,12.5,0
1,1,110.0,140.0,0,0,1,0,0,0,5,4,14.5,0,5,5,13.0,0
1,0,140.0,117.3,0,0,1,0,0,6,10,6,10.666666666666666,5,10,9,11.333333333333334,0
1,1,160.0,118.0,0,0,1,0,0,14,15,15,11.8,12,13,12,11.666666666666666,0
1,0,120.0,106.8,0,0,1,0,0,0,6,5,12.333333333333334,0,6,4,11.5,0
1,1,122.0,114.3,1,0,1,0,0,5,10,8,11.0,2,7,5,11.2,0
1,0,120.0,147.8,0,0,1,0,0,0,5,4,11.25,0,5,5,12.0,0
1,0,120.0,120.0,0,0,1,0,0,8,12,11,11.5,7,12,12,11.4375,0
1,0,133.1,119.0,0,0,1,0,1,0,6,6,10.666666666666666,0,6,5,11.8,0
1,0,155.0,117.5,0,0,1,0,0,0,6,4,13.25,0,6,0,0.0,1
3,1,136.0,127.0,1,0,1,0,0,0,8,1,13.67,0,8,1,13.67,1
1,0,110.0,127.1,0,0,1,0,0,0,5,4,11.0,0,5,4,10.75,1
2,1,133.1,152.8,1,0,1,0,0,0,7,7,12.428571428571429,0,8,8,12.3,0
2,1,100.0,100.0,0,0,1,0,0,0,5,5,11.4,0,5,3,12.333333333333334,0
4,1,138.0,133.0,1,0,1,0,0,0,8,0,0.0,0,8,0,0.0,1
1,1,150.0,139.4,0,0,1,0,0,0,5,3,12.0,0,5,4,13.0,0
2,1,118.0,110.0,1,0,1,0,0,0,6,4,12.25,0,6,4,11.5,1
2,1,137.0,125.1,1,0,1,0,0,0,6,4,11.75,0,6,5,11.2,0
1,1,120.0,112.0,0,0,1,0,0,0,5,4,11.0,0,5,4,11.5,0
1,1,148.0,130.0,0,0,1,0,0,0,8,7,12.714285714285714,0,8,7,12.714285714285714,0
5,1,127.0,124.6,1,0,1,0,1,0,5,2,10.0,0,5,4,11.75,1
4,1,137.0,139.8,1,0,1,0,0,0,6,6,12.571428571428571,0,6,6,12.571428571428571,0
5,1,130.0,128.8,1,0,1,0,0,0,7,6,13.39,0,8,7,12.757142857142856,0
1,1,146.0,126.0,0,0,1,0,0,0,5,3,12.333333333333334,0,5,4,10.25,1
1,1,139.0,112.3,1,0,1,0,0,0,5,2,11.5,0,5,3,10.857142857142858,1
2,1,130.0,137.4,0,0,1,0,0,0,6,6,15.0,0,6,6,14.0,0
3,1,140.0,124.3,1,0,1,0,0,0,7,5,12.32,0,7,5,11.9,0
3,1,121.0,111.9,1,0,1,1,1,0,6,6,11.333333333333334,0,6,4,10.571428571428571,0
1,1,130.0,149.0,1,0,1,1,0,0,5,4,12.0,0,5,3,13.666666666666666,1
1,1,132.0,143.6,1,0,1,1,0,0,6,5,12.8,0,6,5,11.6,0
1,1,130.0,128.0,0,1,0,1,0,0,5,0,0.0,0,5,0,0.0,1
1,1,110.0,110.0,0,0,1,0,0,5,8,6,12.833333333333334,2,5,4,12.0,0
1,1,128.0,128.4,1,0,1,0,1,0,6,5,13.2,0,6,5,12.833333333333334,0
1,1,138.0,135.9,1,0,1,0,0,0,6,5,11.6,0,6,6,11.666666666666666,0
5,1,127.0,121.1,1,0,1,0,0,0,6,6,13.166666666666666,0,6,6,12.5,0
1,1,143.0,144.1,1,0,1,0,0,0,6,5,12.6,0,6,5,12.375,0
1,1,133.1,115.0,1,0,1,0,0,0,5,3,11.333333333333334,0,5,3,13.333333333333334,1
5,1,125.0,118.4,1,0,1,0,1,0,5,3,10.5,0,5,4,11.75,1
1,1,126.0,116.9,1,0,1,0,0,0,6,6,10.375,0,6,3,11.666666666666666,1
6,1,122.0,119.6,1,0,1,0,0,0,7,6,13.25,0,8,8,13.8375,0
1,1,141.0,135.4,1,0,1,0,0,0,7,7,12.50625,0,8,5,13.2,0
1,1,129.0,126.9,1,0,1,0,1,0,6,5,12.2,0,6,4,11.5,0
5,1,101.0,102.4,0,0,1,0,0,0,7,5,12.04,0,7,6,11.77142857142857,0
3,1,125.0,125.7,0,0,1,0,0,0,5,5,11.166666666666666,0,5,4,10.75,0
1,1,117.0,109.3,1,0,1,0,0,0,5,4,12.5,0,5,2,13.0,1
5,1,125.0,115.6,1,0,1,0,0,0,7,6,12.183333333333332,0,7,6,11.783333333333331,0
2,1,130.0,117.8,0,0,1,0,0,0,5,2,10.0,0,5,3,11.333333333333334,1
1,1,121.0,123.1,1,0,1,1,0,0,6,6,11.166666666666666,0,6,3,14.666666666666666,1
1,1,135.0,122.8,1,0,1,1,1,0,6,3,11.0,0,6,2,11.333333333333334,1
5,1,131.0,120.2,1,0,1,0,1,0,6,5,11.333333333333334,0,6,6,10.833333333333334,0
1,1,140.0,125.7,1,0,1,1,1,0,7,5,11.2,0,7,5,11.2,0
1,1,130.0,137.0,1,0,1,1,0,0,5,4,10.5,0,5,4,11.0,1
2,1,122.0,116.4,0,0,1,1,0,0,5,3,11.25,0,5,3,11.0,1
1,0,120.0,128.2,0,1,1,1,0,3,10,7,10.714285714285714,3,10,9,12.555555555555555,0
1,1,140.0,140.0,1,0,1,1,0,0,6,5,12.0,0,6,5,12.142857142857142,0
1,1,127.0,122.8,1,0,1,1,0,0,6,6,12.166666666666666,0,6,3,12.0,1
1,1,124.0,118.4,1,0,1,1,0,0,0,0,0.0,0,0,0,0.0,1
1,0,148.0,134.7,0,0,1,0,0,9,13,9,11.0,4,11,7,11.571428571428571,0
1,1,150.0,150.0,1,0,1,0,0,0,6,4,11.5,0,6,4,12.2,1
1,1,130.0,142.5,0,0,1,0,0,0,5,4,11.25,0,5,4,11.5,0
1,1,113.0,110.2,1,0,1,0,0,0,5,3,12.666666666666666,0,5,4,12.0,0
1,0,133.1,130.4,0,0,1,0,0,0,5,3,10.666666666666666,0,5,5,10.4,1
1,0,140.0,110.0,0,0,1,0,1,0,5,3,11.666666666666666,0,5,5,11.8,0
