Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,JobInvolvement,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,RelationshipSatisfaction,StockOptionLevel,TrainingTimesLastYear,WorkLifeBalance,YearsInCurrentRole
34,0.0,Travel_Rarely,Sales,3,Below College,Medical,4,2,Sales Executive,4,Married,8103,3,Yes,12,3,0,3,2,2
54,0.0,Travel_Rarely,Research & Development,9,College,Life Sciences,1,3,Research Scientist,3,Married,2897,3,No,11,3,2,6,2,3
32,1.0,Travel_Frequently,Research & Development,5,College,Life Sciences,1,4,Research Scientist,3,Single,2432,3,Yes,14,1,0,2,3,1
35,0.0,Travel_Rarely,Research & Development,1,Bachelor Degree,Medical,4,2,Laboratory Technician,1,Single,2450,1,No,19,2,0,3,3,0
32,0.0,Travel_Rarely,Research & Development,10,Bachelor Degree,Medical,3,3,Manager,4,Single,11244,2,No,25,2,0,5,4,2
35,0.0,Travel_Rarely,Sales,7,Master,Life Sciences,3,3,Sales Executive,4,Married,5204,1,Yes,11,4,0,2,3,8
43,0.0,Travel_Rarely,Sales,2,Bachelor Degree,Medical,4,3,Sales Executive,4,Married,7847,1,Yes,17,1,1,3,3,9
32,0.0,Non-Travel,Research & Development,5,Master,Technical Degree,2,3,Research Scientist,2,Single,2718,2,No,14,2,0,3,3,7
31,0.0,Travel_Frequently,Sales,26,Master,Marketing,1,3,Sales Executive,4,Married,5617,1,Yes,11,3,0,4,3,7
31,0.0,Non-Travel,Research & Development,10,Bachelor Degree,Medical,3,3,Research Director,3,Married,11031,4,No,20,3,1,2,4,7
31,0.0,Travel_Rarely,Research & Development,20,Bachelor Degree,Life Sciences,2,3,Laboratory Technician,3,Divorced,4197,1,No,11,1,1,2,3,8
50,0.0,Travel_Frequently,Sales,1,Master,Life Sciences,2,3,Sales Executive,3,Divorced,6728,7,No,12,4,2,3,3,3
31,0.0,Travel_Rarely,Research & Development,2,Below College,Medical,4,1,Laboratory Technician,4,Divorced,1129,1,Yes,11,3,3,4,3,0
29,1.0,Travel_Frequently,Research & Development,24,College,Life Sciences,4,2,Research Scientist,4,Single,2439,1,Yes,24,2,0,3,2,0
54,0.0,Travel_Rarely,Research & Development,7,Master,Medical,4,3,Research Scientist,4,Married,6854,4,No,15,2,1,2,2,1
39,0.0,Non-Travel,Research & Development,9,Bachelor Degree,Life Sciences,4,3,Manager,4,Single,19431,2,No,13,3,0,3,2,0
27,0.0,Travel_Rarely,Sales,9,Bachelor Degree,Marketing,4,3,Sales Executive,4,Single,4105,1,No,14,1,0,5,3,7
27,0.0,Travel_Frequently,Research & Development,5,College,Life Sciences,4,3,Laboratory Technician,4,Single,2379,0,Yes,14,3,0,3,2,4
55,0.0,Travel_Rarely,Research & Development,2,Bachelor Degree,Medical,3,2,Research Director,1,Married,19038,8,No,12,2,3,2,3,0
55,0.0,Travel_Rarely,Sales,26,Doctor,Marketing,3,2,Manager,4,Married,19586,1,No,21,3,1,3,3,6
35,0.0,Non-Travel,Research & Development,2,College,Medical,2,3,Manufacturing Director,4,Divorced,5762,2,No,14,3,1,6,3,7
29,0.0,Travel_Rarely,Sales,9,Bachelor Degree,Marketing,2,1,Sales Representative,2,Single,2760,1,No,13,3,0,3,3,2
29,0.0,Travel_Rarely,Research & Development,4,Bachelor Degree,Technical Degree,4,2,Research Scientist,1,Divorced,2109,1,No,13,3,1,2,3,0
43,0.0,Travel_Frequently,Research & Development,17,Bachelor Degree,Technical Degree,3,2,Research Scientist,3,Married,2437,9,Yes,16,4,1,4,3,0
29,0.0,Travel_Frequently,Research & Development,1,Bachelor Degree,Life Sciences,4,4,Healthcare Representative,3,Single,6294,8,Yes,12,4,0,5,4,2
38,0.0,Non-Travel,Human Resources,2,Bachelor Degree,Human Resources,1,3,Human Resources,2,Divorced,2592,5,No,13,4,3,3,3,10
36,0.0,Travel_Rarely,Research & Development,12,Master,Life Sciences,3,3,Manufacturing Director,3,Married,4663,9,Yes,12,2,2,2,3,2
51,0.0,Travel_Rarely,Research & Development,3,Bachelor Degree,Technical Degree,1,3,Manager,3,Married,13116,2,No,11,4,0,2,3,2
34,0.0,Travel_Frequently,Research & Development,10,Master,Technical Degree,4,2,Healthcare Representative,3,Married,5063,1,No,14,2,1,3,2,2
49,0.0,Travel_Frequently,Sales,2,Bachelor Degree,Medical,4,2,Sales Executive,2,Married,5390,2,No,14,4,0,3,2,6
50,0.0,Travel_Frequently,Research & Development,22,Doctor,Medical,3,1,Research Director,4,Single,14411,1,Yes,13,4,0,2,3,6
32,0.0,Travel_Rarely,Research & Development,29,Master,Life Sciences,3,2,Laboratory Technician,2,Single,2837,1,No,13,3,0,3,3,2
48,0.0,Travel_Frequently,Research & Development,4,Doctor,Medical,3,2,Manager,4,Married,15202,2,No,25,2,1,3,3,2
40,0.0,Non-Travel,Research & Development,8,College,Life Sciences,4,3,Healthcare Representative,4,Divorced,4069,3,Yes,18,3,0,2,3,2
42,0.0,Non-Travel,Research & Development,23,College,Life Sciences,4,2,Research Scientist,3,Single,4332,1,No,12,4,0,2,3,9
32,0.0,Travel_Frequently,Research & Development,10,Bachelor Degree,Life Sciences,1,3,Research Scientist,3,Married,3433,6,No,13,1,1,3,2,2
43,0.0,Travel_Frequently,Sales,2,Master,Life Sciences,1,3,Sales Executive,4,Married,5675,1,No,20,3,1,5,3,7
26,0.0,Travel_Rarely,Research & Development,1,College,Life Sciences,2,2,Research Scientist,3,Married,2933,1,Yes,13,3,1,3,2,0
38,0.0,Travel_Rarely,Research & Development,2,Bachelor Degree,Medical,3,3,Manufacturing Director,2,Married,4855,4,No,11,1,2,2,3,2
27,0.0,Travel_Rarely,Research & Development,4,Bachelor Degree,Life Sciences,2,4,Manufacturing Director,2,Married,6142,1,Yes,20,2,1,0,3,2
32,0.0,Travel_Rarely,Sales,1,Master,Medical,2,2,Sales Representative,2,Married,2269,0,No,14,2,1,2,3,2
30,0.0,Travel_Rarely,Sales,9,Bachelor Degree,Medical,2,3,Sales Representative,4,Single,1081,1,No,13,3,0,3,2,0
31,0.0,Travel_Rarely,Sales,29,Master,Marketing,1,2,Sales Executive,4,Married,5468,1,No,14,1,2,3,3,7
44,0.0,Travel_Frequently,Research & Development,1,College,Medical,3,3,Research Scientist,2,Divorced,2342,1,Yes,12,3,3,2,2,3
38,0.0,Travel_Frequently,Research & Development,6,Master,Life Sciences,1,2,Manufacturing Director,3,Married,5321,2,No,11,4,1,1,3,3
44,0.0,Travel_Rarely,Research & Development,28,Bachelor Degree,Life Sciences,4,3,Research Director,1,Married,16328,3,No,13,3,1,1,4,6
43,0.0,Travel_Rarely,Research & Development,15,College,Life Sciences,3,2,Research Director,3,Married,17603,1,No,24,1,1,3,3,10
33,1.0,Travel_Rarely,Sales,16,Bachelor Degree,Life Sciences,1,3,Sales Executive,1,Single,8564,2,Yes,20,3,0,2,2,0
42,0.0,Travel_Rarely,Research & Development,2,Bachelor Degree,Medical,3,2,Laboratory Technician,2,Married,4841,4,No,14,2,1,3,3,0
36,0.0,Travel_Rarely,Research & Development,2,Master,Other,4,3,Research Scientist,2,Married,6962,4,Yes,22,4,1,2,3,0
21,0.0,Travel_Rarely,Research & Development,5,Below College,Medical,3,3,Research Scientist,4,Single,3117,1,No,18,3,0,2,3,2
38,0.0,Travel_Rarely,Research & Development,18,Bachelor Degree,Medical,2,1,Healthcare Representative,4,Married,5811,3,Yes,16,3,1,2,3,0
38,0.0,Travel_Frequently,Research & Development,2,Bachelor Degree,Medical,4,2,Laboratory Technician,2,Single,2440,1,No,22,2,0,3,3,3
32,0.0,Travel_Rarely,Sales,2,Master,Marketing,3,2,Sales Executive,2,Single,9907,7,Yes,12,3,0,3,2,2
34,0.0,Travel_Frequently,Research & Development,9,Master,Life Sciences,4,3,Laboratory Technician,1,Married,5346,4,No,17,3,1,3,2,1
38,0.0,Travel_Frequently,Research & Development,8,Bachelor Degree,Medical,4,2,Research Scientist,2,Divorced,2133,1,Yes,16,3,1,3,3,11
34,0.0,Travel_Rarely,Research & Development,1,Master,Life Sciences,2,3,Research Scientist,4,Married,5484,9,No,17,2,1,3,2,2
35,0.0,Travel_Rarely,Research & Development,27,Master,Life Sciences,4,3,Manufacturing Director,3,Married,6883,2,No,16,2,1,3,3,7
27,0.0,Travel_Rarely,Sales,2,College,Medical,1,4,Sales Executive,3,Single,6500,0,No,14,2,0,5,2,7
27,0.0,Travel_Rarely,Research & Development,8,Bachelor Degree,Medical,2,4,Research Scientist,3,Married,3517,7,No,17,1,0,0,3,2
33,0.0,Non-Travel,Sales,2,Bachelor Degree,Marketing,4,3,Sales Executive,2,Single,5147,8,No,15,4,0,2,2,7
28,0.0,Travel_Rarely,Research & Development,29,Below College,Life Sciences,3,1,Manufacturing Director,2,Married,6549,1,No,14,2,2,2,2,6
35,0.0,Travel_Rarely,Sales,28,Master,Life Sciences,2,2,Sales Representative,3,Married,2430,0,No,23,1,2,5,3,3
47,0.0,Travel_Rarely,Sales,2,Master,Life Sciences,2,4,Manager,2,Divorced,15972,6,No,14,3,3,2,3,2
36,0.0,Non-Travel,Research & Development,9,Master,Life Sciences,1,4,Laboratory Technician,2,Married,2810,1,No,22,2,0,3,3,4
33,0.0,Travel_Rarely,Research & Development,21,Bachelor Degree,Medical,2,4,Laboratory Technician,2,Married,2028,1,No,18,4,3,6,3,11
33,0.0,Non-Travel,Sales,16,Bachelor Degree,Life Sciences,3,3,Sales Executive,4,Divorced,5368,1,Yes,25,3,1,2,3,5
39,0.0,Travel_Rarely,Sales,6,Bachelor Degree,Medical,4,4,Sales Executive,3,Married,8237,2,No,11,1,1,3,3,6
49,0.0,Travel_Rarely,Sales,11,Master,Marketing,4,3,Sales Executive,4,Single,4507,3,No,12,3,0,1,4,1
34,0.0,Travel_Rarely,Sales,7,College,Technical Degree,2,3,Sales Representative,3,Married,2308,0,Yes,25,2,1,4,3,10
39,0.0,Travel_Rarely,Research & Development,12,Bachelor Degree,Medical,4,3,Manufacturing Director,2,Married,5295,4,No,21,3,0,3,3,4
48,0.0,Travel_Rarely,Research & Development,10,Bachelor Degree,Life Sciences,4,2,Research Director,2,Married,19665,4,No,12,4,0,3,3,10
41,0.0,Travel_Rarely,Sales,6,Bachelor Degree,Marketing,4,3,Sales Executive,3,Single,9241,1,No,12,2,0,3,3,8
40,0.0,Travel_Rarely,Human Resources,6,College,Medical,3,3,Manager,4,Single,16437,1,Yes,21,4,0,2,3,7
35,0.0,Non-Travel,Research & Development,8,Master,Life Sciences,3,3,Healthcare Representative,3,Married,4148,1,No,12,4,1,5,3,11
38,0.0,Travel_Rarely,Research & Development,9,College,Life Sciences,2,3,Research Scientist,4,Divorced,4771,2,No,19,4,2,0,4,2
30,0.0,Travel_Rarely,Research & Development,1,College,Medical,4,3,Laboratory Technician,2,Married,3748,1,No,13,3,0,6,2,8
24,0.0,Travel_Frequently,Research & Development,2,Below College,Technical Degree,1,3,Research Scientist,4,Single,3760,1,Yes,13,3,0,2,3,3
42,0.0,Travel_Frequently,Research & Development,2,Bachelor Degree,Life Sciences,4,3,Healthcare Representative,4,Married,10124,2,Yes,14,3,1,3,1,8
38,0.0,Travel_Rarely,Sales,16,Bachelor Degree,Life Sciences,2,3,Sales Executive,2,Single,4198,2,No,12,2,0,5,4,2
41,0.0,Travel_Rarely,Sales,23,College,Life Sciences,4,3,Sales Executive,3,Single,7082,3,Yes,16,4,0,2,3,0
50,0.0,Travel_Rarely,Research & Development,17,Doctor,Life Sciences,4,2,Research Director,1,Divorced,13269,5,No,15,3,3,3,3,11
